"ID","Handle","Command","Title","Body HTML","Created At","Updated At","Published","Published At","Template Suffix","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: cql.rx_microsite [boolean]","Metafield: cql.faq_group [metaobject_reference]","Metafield: cql.featured_image [file_reference]","Metafield: custom.ugc_gallery [metaobject_reference]","Metafield: custom.feature_diagram [metaobject_reference]","Metafield: cql.excerpt [single_line_text_field]","Metafield: seo.hidden [number_integer]","Metafield: custom.password [single_line_text_field]","Metafield: page-metadata.creator [single_line_text_field]"
"686430323055","accessibility-policy","MERGE","Accessibility Policy","<p data-mce-fragment=""1"" data-pb-style=""61967F5D782C8"" data-element=""main"" data-appearance=""default"" data-content-type=""heading""><em data-mce-fragment=""1"">Updated: September 2020. </em></p>
<div data-mce-fragment=""1"" data-was-processed=""true"" class=""mf-initial"" data-pb-style=""61967F5D782CD"" data-element=""main"" data-appearance=""default"" data-content-type=""text"">
<p data-mce-fragment=""1"">At Superfeet Worldwide, LLC. our purpose is to make a positive difference in the lives we touch by shaping a strong foundation. We believe every person has the right to live with dignity and independence, in equality and comfort. We strive to deliver inclusive brand experiences by:</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Putting people first</li>
<li data-mce-fragment=""1"">Honoring consumer privacy</li>
<li data-mce-fragment=""1"">Anticipating consumer needs</li>
<li data-mce-fragment=""1"">Providing equal access to our online environment</li>
</ul>
<p data-mce-fragment=""1"">To reach these goals, Superfeet Worldwide, LLC., is investing in resources to help ensure its website, superfeet.com, is easy to use and accessible for people with disabilities.</p>
<p data-mce-fragment=""1"">Superfeet.com makes frequent efforts to improve the accessibility of its site and services in the belief it is our collective moral obligation to allow accessible and unhindered use to those with disabilities. </p>
<p data-mce-fragment=""1"">Despite our efforts to make all pages and content on superfeet.com fully accessible, some content may not yet be fully adapted to the strictest accessibility standards.</p>
<h2 data-mce-fragment=""1"">Here for You</h2>
<p data-mce-fragment=""1"">If you are experiencing difficulty with content on superfeet.com or require assistance with any part of our site, please contact us Monday through Friday, during normal business hours.</p>
<table data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"" width=""263"">
<p data-mce-fragment=""1"">Superfeet United States</p>
<p data-mce-fragment=""1"">Call:<span data-mce-fragment=""1""> </span><a data-mce-fragment=""1"" tabindex=""0"" href=""tel:123-456-7890"" data-mce-href=""tel:123-456-7890"" data-mce-tabindex=""0"">800.634.6618</a></p>
<p data-mce-fragment=""1"">Email:<span data-mce-fragment=""1""> </span><a data-mce-fragment=""1"" tabindex=""0"" href=""mailto:customercare@superfeet.com"" data-mce-href=""mailto:customercare@superfeet.com"" data-mce-tabindex=""0"">customercare@superfeet.com</a></p>
<p data-mce-fragment=""1"">Hours: Monday - Friday</p>
<p data-mce-fragment=""1"">6:30am - 5pm PST</p>
</td>
<td data-mce-fragment=""1"" width=""220"">
<p data-mce-fragment=""1"">Superfeet Canada</p>
<p data-mce-fragment=""1"">Call:<span data-mce-fragment=""1""> </span><a data-mce-fragment=""1"" tabindex=""0"" href=""tel:800-538-5471"" data-mce-href=""tel:800-538-5471"" data-mce-tabindex=""0"">(800) 538-5471</a></p>
<p data-mce-fragment=""1"">Email:<span data-mce-fragment=""1""> </span><a data-mce-fragment=""1"" tabindex=""0"" href=""mailto:canada@superfeet.com"" data-mce-href=""mailto:canada@superfeet.com"" data-mce-tabindex=""0"">canada@superfeet.com</a></p>
<p data-mce-fragment=""1"">Hours: Monday - Friday</p>
<p data-mce-fragment=""1"">7am - 4:30pm PST</p>
</td>
<td data-mce-fragment=""1"" width=""261"">
<p data-mce-fragment=""1"">Superfeet UK and Europe</p>
<p data-mce-fragment=""1"">Call:<span data-mce-fragment=""1""> </span><a data-mce-fragment=""1"" tabindex=""0"" href=""tel:44-0-1206-266-992"" data-mce-href=""tel:44-0-1206-266-992"" data-mce-tabindex=""0"">+44 (0) 1206 266 992</a></p>
<p data-mce-fragment=""1"">Email:<span data-mce-fragment=""1""> </span><a data-mce-fragment=""1"" tabindex=""0"" href=""mailto:customercare@superfeet.co.uk"" data-mce-href=""mailto:customercare@superfeet.co.uk"" data-mce-tabindex=""0"">customercare@superfeet.co.uk</a></p>
<p data-mce-fragment=""1"">Hours: Monday - Friday</p>
<p data-mce-fragment=""1"">9am - 5pm GMT</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""> </p>
<h2 data-mce-fragment=""1"">Contact Us</h2>
<p data-mce-fragment=""1"">If you wish to report an accessibility issue, have any questions or need assistance, please contact superfeet.com Customer Care at: <a href=""https://www.superfeet.com/contact-us"" title=""Superfeet Contact US Page"">Superfeet Customer Care and Support</a></p>
</div>","2024-09-27 09:58:28 -0400","2024-10-31 09:11:13 -0400","true","2024-09-27 09:58:28 -0400","","Accessibility Policy","Review the online accessibility policy from Superfeet for more information on how we manage user accessibility. Contact Superfeet to learn more.","","","","","","","","",""
"686430355823","become-an-ambassador","MERGE","Become an Ambassador","Need updated content","2024-09-27 10:03:37 -0400","2024-10-14 11:02:14 -0400","true","2024-09-27 10:03:37 -0400","","Become an Ambassador","Learn how to become an ambassador for Superfeet insoles and supports. Contact Superfeet today for more information!","","","","","","","","",""
"686430388591","affiliates","MERGE","Affiliates","<a data-mce-fragment=""1"" href=""https://account.shareasale.com/shareasale.cfm?merchantID=92793&amp;storeID=1"" data-mce-href=""https://account.shareasale.com/shareasale.cfm?merchantID=92793&amp;storeID=1"">﻿​﻿​​﻿﻿ShareASale.com and Superfeet</a>","2024-09-27 10:03:53 -0400","2024-10-24 17:14:04 -0400","true","2024-09-27 10:03:53 -0400","","Affiliates","Learn more about becoming a Superfeet affiliate and supporting foot health for your customers. Contact Superfeet today!","","","","","","","","",""
"686430454127","international-distributors","MERGE","International distributors","<h1 data-pb-style=""ES878W3"" data-element=""main"" data-appearance=""default"" data-content-type=""heading""> </h1>
<div data-was-processed=""true"" data-decoded=""true"" data-pb-style=""RPWK0DC"" data-element=""main"" data-appearance=""default"" data-content-type=""html""><br></div>
<div data-was-processed=""true"" data-pb-style=""BMTD7H1"" data-element=""main"" data-grid-size=""12"" data-appearance=""default"" data-content-type=""column-group"" data-background-images=""{}"" class=""pagebuilder-column-group mf-initial"">
<div data-was-processed=""true"" data-pb-style=""M4BMI6K"" data-element=""main"" data-content-type=""column-line"" class=""pagebuilder-column-line mf-initial"">
<div data-was-processed=""true"" data-pb-style=""XX965LV"" data-element=""main"" data-background-images=""{}"" data-appearance=""full-height"" data-content-type=""column"" class=""pagebuilder-column mf-initial"">
<div data-was-processed=""true"" data-pb-style=""DH3RILA"" data-element=""main"" data-appearance=""default"" data-content-type=""text"" class=""header-style"">
<p data-pb-style=""ES878W3"" data-element=""main"" data-appearance=""default"" data-content-type=""heading""> </p>
</div>
</div>
</div>
</div>","2024-09-27 10:08:10 -0400","2025-05-27 10:41:32 -0400","true","2024-09-27 10:08:10 -0400","international-distributor","International distributors","Become an international distributor for Superfeet insoles and support products today! Reach out to the footcare experts at Superfeet to start today.","","","","","","","","",""
"686438711663","contact-us-rx","MERGE","Contact Superfeet Rx","<script src=""https://www.cognitoforms.com/f/seamless.js"" data-key=""K3b4ikeds02yMFq56JgzAQ"" data-form=""35""></script>","2024-10-02 05:08:29 -0400","2024-12-11 14:39:04 -0500","true","2024-10-02 05:08:29 -0400","","Contact Us RX","Contact Superfeet today for more information on our quality insoles and supports, including prescription insoles and supports.","true","","","","","","","",""
"686430421359","careers","MERGE","Careers","<script src=""https://superfeet.hireology.com/javascripts/jobs.js"" type=""text/javascript""></script> <script type=""text/javascript"">// <![CDATA[
addJobs(""
https://superfeet.hireology.com/"");
// ]]></script>","2024-09-27 10:06:53 -0400","2024-10-14 11:02:15 -0400","true","2024-09-27 10:06:53 -0400","careers","Careers & Open Positions","Find information on new openings and positions with Superfeet, the top suppliers of quality custom insoles and footwear supports. Visit Superfeet today!","","faq_group.hiring-fa-q","","","","","","",""
"686441496943","our-giving","MERGE","Our Giving","<!-- x-tinymce/html -->
<p data-mce-fragment=""1""> </p>","2024-10-03 05:29:51 -0400","2024-10-14 11:02:19 -0400","true","2024-10-03 05:29:51 -0400","our-giving","Our Giving - Superfeet Community Support","Superfeet is proud to support and give back to our community and industry. Visit Superfeet today for more information on how we give back.","","","","","","","","",""
"686441595247","sustainability","MERGE","Sustainability","","2024-10-03 09:01:02 -0400","2024-10-14 11:02:21 -0400","true","2024-10-03 09:01:02 -0400","sustainability","Sustainability in Manufacturing","Superfeet is dedicated to sustainability and quality manufacturing practices for our insoles and supports. Visit Superfeet today to learn more.","","","","","","","","",""
"686441628015","grant-application","MERGE","Grant Application","<h2 dir=""ltr""><span>Superfeet 2025 Local Grant Application Requirements </span></h2>
<p dir=""ltr""><span>At Superfeet, our commitment to supporting people goes beyond insoles. Every year, we dedicate 1% of sales and countless volunteer hours to organizations shaping a strong foundation for a healthy future. Through our Local Grants Program, we’re honored to support non-profit organizations right here in the Pacific Northwest — the place we’ve proudly called home for over 40 years.  </span></p>
<p dir=""ltr""><span>Please read through the following information: </span></p>
<ul>
<li aria-level=""1"" dir=""ltr""><span>For 2025, Superfeet will be awarding $100,000 in grants, with grants being awarded in $2,500 - $10,000 amounts.</span></li>
<li aria-level=""1"" dir=""ltr""><span>The Superfeet local grant application period opens Monday, July 21, 2025, and closes Friday, August 8, 2025.</span></li>
<li aria-level=""1"" dir=""ltr""><span>All grant recipients will be notified of awards by September 1, 2025, with planned payment distributed in the 4th quarter of 2025. </span></li>
<li aria-level=""1"" dir=""ltr""><span>Applications are reviewed, and grant recipients are selected by a committee made up of Superfeet employees.</span></li>
<li aria-level=""1"" dir=""ltr""><span>Preference is typically given to organizations making an impact in Washington state. </span></li>
</ul>
<p dir=""ltr""><strong>Applicants must be a registered 501(c)3 non-profit organization. We are unable to consider any applications from non-501(c)3 organizations.  </strong></p>
<p dir=""ltr""><strong>2025 Local Grant Funding Priorities </strong></p>
<p dir=""ltr""><span>At Superfeet, we believe in investing in the well-being of our communities and the health of our planet. That’s why we offer local grants to nonprofit organizations and community projects that are creating meaningful, lasting impact where we live and work. </span></p>
<p dir=""ltr""><span>To be considered for a local grant, your organization should align with one or more of the following focus areas: </span></p>
<ul>
<li aria-level=""1"" dir=""ltr""><span><strong>Meeting Basic Needs</strong>: We support programs that fulfill essential needs such as food security, access to clean water, physical and mental health care, housing, education, and protection from harm or abuse. </span></li>
<li aria-level=""1"" dir=""ltr""><span><strong>Securing Outdoor Places for Recreation</strong>: We fund efforts that remove barriers and increase inclusive access to green spaces, nature, and recreational opportunities. This includes building, renovating, or improving outdoor spaces—such as parks, sports fields, turf areas, and community recreation sites—that encourage people of all ages and abilities to get outside, be active, and connect with others.</span></li>
<li aria-level=""1"" dir=""ltr""><span><strong>Protecting the Planet</strong>: We support projects focused on protecting, preserving, or restoring natural environments and promoting sustainability. This includes the protection and conservation of clean air, water, and wild landscapes.</span></li>
<li aria-level=""1"" dir=""ltr""><span><strong>Providing Equitable Access to the Outdoors and Recreation</strong>: We seek to empower youth, women, and underserved communities by supporting initiatives that provide equitable access to outdoor recreation and sports. We value programs that foster inclusiveness, promote diversity in the outdoors, and serve traditionally underserved populations. </span></li>
</ul>
<p dir=""ltr""><span>This includes sports scholarships that help remove financial barriers for individuals to participate in team or individual sports, encouraging physical activity, confidence, and long-term engagement with outdoor and recreational spaces. </span></p>
<p dir=""ltr""><span>If your request falls within the scope outlined above, complete the following form and upload any relevant documentation. Please submit all information by Friday, August 8, 2025. </span></p>
<p dir=""ltr""><span>NOTE: There is no way to save work-in-progress on this grant application form. Please be prepared to submit all information in one sitting (It's a good idea to save your answers in a word doc or text file and just copy and paste!). You should receive a confirmation email within an hour of submitting your form. If you do not, please email giving@superfeet.com to check the status of your application. </span></p>
<p dir=""ltr""><span>NOTE: Regrettably, requests for help greatly outpace our resources. As a result, we strive to meet the needs of the requests that fall within our giving focus, as outlined above. </span></p>
<p dir=""ltr""><span>We are unlikely to support the following:</span></p>
<ul>
<li aria-level=""1"" dir=""ltr""><span>Animal rescues and/or shelters</span></li>
<li aria-level=""1"" dir=""ltr""><span>Professional association meetings</span></li>
<li aria-level=""1"" dir=""ltr""><span>Government agencies or political organizations or causes </span></li>
</ul>
<p dir=""ltr""><a href=""https://superfeet.wufoo.com/forms/w2fqo8i1jz0bhx/""><span>Superfeet 2025 Local Grant Application (wufoo.com)</span></a></p>","2024-10-03 09:10:49 -0400","2025-07-18 17:18:26 -0400","true","2024-10-03 09:10:49 -0400","","Superfeet Grant Application","Learn more about Superfeet's online grant application and what Superfeet can do to help support foot health in your workplace or business. Visit Superfeet today!","","","","","","","","",""
"686459945327","the-science-inside","MERGE","The Science Inside","","2024-10-11 11:31:34 -0400","2024-10-14 11:02:21 -0400","true","2024-10-11 11:31:34 -0400","","The Science Inside Our Inserts","Learn more about how Superfeet uses science and technology to create the best-possible inserts and supports for your feet. Shop Superfeet today!","","","","","","","","",""
"686463123823","data-sale-opt-out","MERGE","Do not sell or share my personal information","
      <meta charset=""utf-8"">
      <p>
        As described in our Privacy Policy, we collect personal information from your interactions with us and our website, including through cookies and similar technologies.
        We may also share this personal information with third parties, including advertising partners. We do this in order to show you ads on other websites that are more relevant
        to your interests and for other reasons outlined in our privacy policy.
      </p>
      <p>
        Sharing of personal information for targeted advertising based on your interaction on different websites may be considered ""sales"", ""sharing,"" or ""targeted advertising""
        under certain U.S. state privacy laws. Depending on where you live, you may have the right to opt out of these activities. If you would like to exercise this opt-out right,
        please follow the instructions below.
      </p>
      <p>
        If you visit our website with the Global Privacy Control opt-out preference signal enabled, depending on where you are, we will treat this as a request to opt-out of activity
        that may be considered a “sale” or “sharing” of personal information or other uses that may be considered targeted advertising for the device and browser you used to visit our
        website.
      </p>

      <div id=""pc--opt-out-form-container"" style=""display: none;"">
        <p id=""optout"" class=""pc--opt-out-initial"">
          If you would like to opt out of activity that may be considered a ""sale"" or ""share,"" or ""targeted advertising"", please submit your email.
        </p>
        <form action=""/dns_opt_out"" class=""pc--opt-out-form"" method=""POST"" id=""pc--opt-out-form"" accept-charset=""UTF-8"">

            <input type=""hidden"" id=""pc_return_to"" name=""return_to"" value="""">

            <div class=""pc--opt-out-form-field_wrapper"">
              <div class=""field"">
                <input id=""pc--opt-out-email_input"" class=""field__input"" type=""email"" name=""opt_out_email"" value="""" required aria-required=""true"" autocorrect=""off"" autocapitalize=""off"" autocomplete=""email"" placeholder=""Email"">

                <label class=""field__label"" for=""pc--opt-out-email_input"">
                    Email
                </label>

                <div id=""hcaptcha"" class=""h-captcha"" data-sitekey=""b2f59229-c8ff-461c-8062-5d9a4408eb20"" data-callback=""submitOptOutForm"" data-size=""invisible""></div>

                <button class=""field__button pc--opt-out-form-button"" type=""submit"" name=""pc--commit"" id=""pc--opt-out-button"" aria-label=""Opt out of sale of data"">
                  
  <svg viewbox=""0 0 14 10"" fill=""none"" aria-hidden=""true"" focusable=""false"" class=""icon icon-arrow"" xmlns=""http://www.w3.org/2000/svg"">
      <path fill-rule=""evenodd"" clip-rule=""evenodd"" d=""M8.537.808a.5.5 0 01.817-.162l4 4a.5.5 0 010 .708l-4 4a.5.5 0 11-.708-.708L11.793 5.5H1a.5.5 0 010-1h10.793L8.646 1.354a.5.5 0 01-.109-.546z"" fill=""currentColor"">
    </path>
  </svg>

                </button>
              </div>
            </div>

            <h3 class=""pc--opt-out-form-message pc--opt-out-form-message--success form__message"" style=""display: none;"" id=""pc--opt-out-success"" tabindex=""-1"" autofocus="""">
                
  <svg aria-hidden=""true"" focusable=""false"" class=""icon icon-success"" viewbox=""0 0 13 13"">
      <path d=""M6.5 12.35C9.73087 12.35 12.35 9.73086 12.35 6.5C12.35 3.26913 9.73087 0.65 6.5 0.65C3.26913 0.65 0.65 3.26913 0.65 6.5C0.65 9.73086 3.26913 12.35 6.5 12.35Z"" fill=""#428445"" stroke=""white"" stroke-width=""0.7""></path>
      <path d=""M5.53271 8.66357L9.25213 4.68197"" stroke=""white""></path>
      <path d=""M4.10645 6.7688L6.13766 8.62553"" stroke=""white"">
      </path>
  </svg>

                <span>Opted-out successfully</span>
            </h3>

            <small class=""pc--opt-out-form-message form__message"" style=""display: none;"" id=""pc--opt-out-error"">
                
  <svg aria-hidden=""true"" focusable=""false"" class=""icon icon-error"" viewbox=""0 0 13 13"">
    <circle cx=""6.5"" cy=""6.50049"" r=""5.5"" stroke=""white"" stroke-width=""2""></circle>
    <circle cx=""6.5"" cy=""6.5"" r=""5.5"" fill=""#EB001B"" stroke=""#EB001B"" stroke-width=""0.7""></circle>
    <path d=""M5.87413 3.52832L5.97439 7.57216H7.02713L7.12739 3.52832H5.87413ZM6.50076 9.66091C6.88091 9.66091 7.18169 9.37267 7.18169 9.00504C7.18169 8.63742 6.88091 8.34917 6.50076 8.34917C6.12061 8.34917 5.81982 8.63742 5.81982 9.00504C5.81982 9.37267 6.12061 9.66091 6.50076 9.66091Z"" fill=""white""></path>
    <path d=""M5.87413 3.17832H5.51535L5.52424 3.537L5.6245 7.58083L5.63296 7.92216H5.97439H7.02713H7.36856L7.37702 7.58083L7.47728 3.537L7.48617 3.17832H7.12739H5.87413ZM6.50076 10.0109C7.06121 10.0109 7.5317 9.57872 7.5317 9.00504C7.5317 8.43137 7.06121 7.99918 6.50076 7.99918C5.94031 7.99918 5.46982 8.43137 5.46982 9.00504C5.46982 9.57872 5.94031 10.0109 6.50076 10.0109Z"" fill=""white"" stroke=""#EB001B"" stroke-width=""0.7""></path>
  </svg>

                A problem occurred, try submitting your email again
            </small>
        </form>
      </div>

      <p id=""pc--opt-out-not-applicable"" style=""display: none;"">
        <strong>To opt out of the “sale” or “sharing” of your personal information collected using cookies and other device-based identifiers as described above, you must be browsing from one of the applicable US states referred to above.</strong>
      </p>

      
  <style>
  .pc--opt-out-initial {
    margin-bottom: 4rem;
  }

  .pc--opt-out-form {
    position: relative;
    display: flex;
    flex-direction: column;
    justify-content: center;
    align-items: center;
    width: 100%;
  }

  @media screen and (min-width: 750px) {
    .pc--opt-out-form {
      align-items: flex-start;
      max-width: 36rem;
    }
  }

  .pc--opt-out-form-field_wrapper {
    width: 100%;
  }

  .pc--opt-out-form-field_wrapper .field__input {
    padding-right: 5rem;
  }

  .pc--opt-out-form-field_wrapper .field {
    z-index: 0;
  }

  .pc--opt-out-form-message--success {
    margin-top: 2rem;
  }

  .pc--opt-out-form-message {
    position: relative;
    flex-direction: row;
    justify-content: center;
    align-items: center;
    width: 100%;
    margin-bottom: 0;
  }

  @media screen and (min-width: 750px) {
    .pc--opt-out-form-message {
      justify-content: flex-start;
    }
  }

  .pc--opt-out-form-button {
    z-index: 2;
    top: 0;
    right: var(--inputs-border-width);
    width: 4.4rem;
    height: 100%;
    margin: 0;
  }

  .pc--opt-out-form-button:focus-visible {
    box-shadow: 0 0 0 0.3rem rgb(var(--color-background)), 0 0 0 0.4rem rgba(var(--color-foreground));
    background-color: rgb(var(--color-background));
  }

  .pc--opt-out-form-button:focus {
    box-shadow: 0 0 0 0.3rem rgb(var(--color-background)), 0 0 0 0.4rem rgba(var(--color-foreground));
    background-color: rgb(var(--color-background));
  }

  .pc--opt-out-form-button:not(:focus-visible):not(.focused) {
    box-shadow: inherit;
    background-color: inherit;
  }

  .pc--opt-out-form-button .icon {
    width: 1.5rem;
  }
  </style>

      
  <script>
  function getUrlParam(paramName) {
    var queryString = window.location.search.slice(1);
    var paramsArray = queryString.split('&');
    var paramValue = null;
    for (var i = 0; i < paramsArray.length; i++) {
      var param = paramsArray[i];
      var keyValuePair = param.split('=');
      var key = keyValuePair[0];
      if (key === paramName) {
        paramValue = decodeURIComponent(keyValuePair[1]);
        break;
      }
    }
    return paramValue;
  }

  function submitOptOutForm() {
    document.getElementById('pc--opt-out-form').submit();
  }

  function showSuccessMessage() {
    var successMessageh3 = document.getElementById('pc--opt-out-success');
    var successMessageEle = successMessageh3.getElementsByTagName('span')[0];
    var successMessage = '<span>Opted-out successfully</span>';

    successMessageEle.innerHTML = successMessage;
    successMessageh3.style.display = 'flex';
  }

  function showErrorMessage() {
    document.getElementById('pc--opt-out-error').style.display = 'flex';
  }

  function showNotApplicableMessage() {
    document.getElementById('pc--opt-out-not-applicable').style.display = 'block';
  }

  function setupForm() {
    var formContainer = document.getElementById('pc--opt-out-form-container');
    formContainer.style.display = 'block';

    var pcReturnTo = document.getElementById(""pc_return_to"");
    pcReturnTo.setAttribute(""value"", window.location.pathname);
  }

  function loadFeatureCallback(error) {
    if (error) {
      throw error;
    }

    canOptOut().then((showForm) => {
      if (showForm) {
        setupForm();
        if (getUrlParam('success') === 'true') {
          showSuccessMessage();
        } else if (getUrlParam('success') === 'false') {
          showErrorMessage();
        }
      } else {
        showNotApplicableMessage();
      }
    })
  }

  function canOptOut() {
    // First, check if the user is in the admin preview mode
    if (isAdminPreviewMode()) {
      return getSaleofDataRegions().then((regions) => {
        return regions.includes(window.Shopify.country);
      });
    }

    // No admin preview mode
    var customerPrivacyApi = window.Shopify.customerPrivacy;

    if (customerPrivacyApi.unstable) {
      return Promise.resolve(customerPrivacyApi.unstable.saleOfDataRegion());
    }

    return Promise.resolve(customerPrivacyApi.getRegulation() === 'CCPA');
  }

  function ccpaOptOutLoader() {
    window.Shopify.loadFeatures(
      [
        {
          name: 'consent-tracking-api',
          version: '0.1',
        },
      ],
      loadFeatureCallback,
    );
  }

  ccpaOptOutLoader();

  function optOutOnLoad() {
    var optOutSubmitButton = document.getElementById('pc--opt-out-button');
    var optOutForm = document.getElementById('pc--opt-out-form');

    optOutSubmitButton.addEventListener('click', function (e) {
      e.preventDefault();

      if (!optOutForm.reportValidity()) {
        return;
      }

      if (document.getElementById('hcaptcha')) {
        hcaptcha.execute();
      } else {
        submitOptOutForm();
      }
    });
  }

  var liquidAccessToken = () => {
    var shopifyFeatures = document.documentElement.querySelector('#shopify-features');
    if (!shopifyFeatures) {
      // eslint-disable-next-line no-console
      console.warn('Could not find liquid access token');
      return undefined;
    };

    var featuresAccessToken = JSON.parse(shopifyFeatures.textContent || '').accessToken;
    if (!featuresAccessToken) {
      // eslint-disable-next-line no-console
      console.warn('Could not find liquid access token');
      return undefined;
    };

    return featuresAccessToken;
  }

  async function getSaleofDataRegions() {
    var fetchParams = {
      headers: {
        // eslint-disable-next-line @typescript-eslint/naming-convention
        'content-type': 'application/json',
        // eslint-disable-next-line @typescript-eslint/naming-convention
        'x-shopify-storefront-access-token': liquidAccessToken(),
      },
      body: JSON.stringify({
        query: `
          query bannerQuery {
            consentManagement {
              saleOfDataRegions
            }
          }`,
      }),
      method: 'POST',
    };

    return fetch('/api/unstable/graphql.json?fast_storefront_renderer=1', fetchParams)
      .then((response) => {
        if (!response.ok) {
          return response.text().then(text => { throw new Error(text) })
        }
        else {
          return response.json();
        }
      })
      .then((respJson) => {
        if (respJson.errors) {
          throw new Error(respJson.errors.map(e => e.message).join(', '));
        }
        else if (!respJson || !respJson.data || !respJson.data.consentManagement || !respJson.data.consentManagement.saleOfDataRegions) {
          throw new Error('Invalid or empty response from the server');
        }
        else { return respJson.data.consentManagement.saleOfDataRegions }
      })
      .catch((error) => {
        // eslint-disable-next-line no-console
        console.error('Error fetching sale of data regions: ', error);
        return [];
      });
    }

  function isAdminPreviewMode() {
    // Check if the user is in the admin preview, if so, the admin
    // preview bar will be present and cookie _ab=1 will be set
    var abCookie = document.cookie.split(';').filter((cookie) => cookie.trim().startsWith('_ab='))[0];
    return abCookie ? abCookie.split('=')[1] === '1' : false;
  }

  </script>
  <script src=""https://js.hcaptcha.com/1/api.js?onload=optOutOnLoad"" defer></script>

    ","2024-10-14 15:19:55 -0400","2025-01-02 12:41:01 -0500","true","2024-10-14 15:19:58 -0400","","","","","","","","","","","","privacy-and-compliance"
"686483603823","healthcare-professionals-store-locator","MERGE","Healthcare Professionals Store Locator","<div id=""storerocket-widget"" style=""width:100%;"" data-storerocket-filters=""138422"" data-storerocket-env=""p"" data-storerocket-id=""wzpAya6pdD""><p style=""text-align:center;font-size:13px;padding:10px;"">Store locator is loading from StoreRocket <a target=""_blank"" href=""https://storerocket.io"" style=""font-size:13px;"">Store Locator App</a>..</p></div><script>(function(){var a=document.createElement('script');a.type='text/javascript';a.async=!0;a.src='https://cdn.storerocket.io/js/widget.js';var b=document.getElementsByTagName('script')[0];b.parentNode.insertBefore(a,b);}());</script>","2024-10-16 17:08:07 -0400","2024-10-24 17:10:55 -0400","true","2024-10-24 17:10:55 -0400","","","","","","","","","","","",""
"686453653871","the-science-of-superfeet","MERGE","The Science of Superfeet","","2024-10-08 14:57:13 -0400","2025-05-05 16:23:07 -0400","true","2024-10-08 14:57:13 -0400","comfort-science","The Science of Superfeet: Engineered Insoles for Comfort, Support & Performance","Since 1977, Superfeet insoles redefine comfort & support with science-backed innovation, premium materials & eco-friendly design. Shop now & move better!","","","","","product_feature_groups.why-superfeet","","","",""
"686509326703","shipping-stuff","MERGE","Shipping Stuff","","2024-10-18 13:20:41 -0400","2024-11-13 06:18:02 -0500","false","","customer-service","","","","","","","","","","",""
